,state,county,county_state_name,above_US_median_income,graduate_attainment_pct,health_insurance_pct,below_poverty_lvl_pct,occupied_houses_pct,no_vehicles_hh_pct,pop_over_18_pct
772,53,043,"Lincoln County, Washington",0,8.5,96.6,6.9,75.9,2.5,78.7
773,53,047,"Okanogan County, Washington",0,7.3,88.7,14.9,76.6,4.4,77.0
774,53,049,"Pacific County, Washington",0,6.8,95.0,9.0,59.6,7.1,84.3
775,53,053,"Pierce County, Washington",1,9.7,94.1,6.4,94.2,5.2,76.6
776,53,055,"San Juan County, Washington",0,21.8,93.0,8.0,59.4,4.6,87.0
777,53,059,"Skamania County, Washington",1,10.3,95.2,8.3,82.0,3.7,81.3
778,53,061,"Snohomish County, Washington",1,10.7,93.9,4.8,95.1,4.7,77.4
779,53,065,"Stevens County, Washington",0,8.0,93.2,8.1,81.5,4.3,78.6
780,53,067,"Thurston County, Washington",1,13.6,95.3,6.3,95.2,4.8,78.6
781,53,071,"Walla Walla County, Washington",0,12.2,92.4,6.0,91.6,7.1,78.9
782,53,073,"Whatcom County, Washington",1,13.1,94.1,7.3,90.8,7.3,80.6
783,53,077,"Yakima County, Washington",0,6.7,87.8,12.8,93.7,5.3,70.3
784,54,001,"Barbour County, West Virginia",0,5.5,95.6,17.4,81.8,8.5,80.4
785,54,005,"Boone County, West Virginia",0,5.0,95.1,16.9,77.6,8.9,78.7
786,54,007,"Braxton County, West Virginia",0,4.1,95.5,15.9,71.8,7.3,80.2
787,54,011,"Cabell County, West Virginia",0,11.8,92.5,13.9,84.8,11.4,80.2
788,54,013,"Calhoun County, West Virginia",0,3.0,94.1,17.5,70.1,7.8,81.4
789,54,015,"Clay County, West Virginia",0,5.6,96.4,21.1,72.9,7.8,77.6
790,54,019,"Fayette County, West Virginia",0,4.9,92.7,16.7,81.0,8.6,79.4
791,54,021,"Gilmer County, West Virginia",0,7.0,90.7,7.2,70.1,6.7,85.0
792,54,025,"Greenbrier County, West Virginia",0,7.6,93.4,12.8,80.0,8.4,80.6
793,54,027,"Hampshire County, West Virginia",0,4.9,89.6,10.5,65.2,3.9,81.1
794,54,031,"Hardy County, West Virginia",0,6.2,95.2,11.6,71.0,7.1,79.4
795,54,033,"Harrison County, West Virginia",0,8.8,93.6,9.1,85.8,8.3,78.6
796,54,037,"Jefferson County, West Virginia",1,12.5,94.9,7.1,89.6,4.9,77.8
797,54,039,"Kanawha County, West Virginia",0,10.5,94.3,13.3,84.6,10.7,80.0
798,54,043,"Lincoln County, West Virginia",0,2.0,95.3,14.6,83.1,9.7,77.5
799,54,045,"Logan County, West Virginia",0,5.8,92.4,22.1,84.0,10.8,79.4
800,54,049,"Marion County, West Virginia",0,8.6,94.1,10.0,87.3,7.9,80.0
801,54,051,"Marshall County, West Virginia",0,8.1,93.0,12.2,78.4,7.3,80.6
802,54,055,"Mercer County, West Virginia",0,6.7,94.0,14.1,83.6,8.7,79.5
803,54,057,"Mineral County, West Virginia",0,7.5,94.5,10.6,82.3,6.8,80.1
804,54,061,"Monongalia County, West Virginia",0,22.7,94.2,8.8,89.3,8.0,83.7
805,54,063,"Monroe County, West Virginia",0,5.7,88.6,9.8,72.1,6.6,79.9
806,54,067,"Nicholas County, West Virginia",0,8.1,93.9,15.3,78.2,7.0,79.5
807,54,069,"Ohio County, West Virginia",0,12.4,95.1,9.6,82.6,13.3,80.8
808,54,071,"Pendleton County, West Virginia",0,5.4,95.2,10.1,61.0,6.8,82.9
809,54,073,"Pleasants County, West Virginia",0,3.7,92.2,6.6,82.9,5.2,80.3
810,54,075,"Pocahontas County, West Virginia",0,4.9,95.1,13.8,40.1,8.8,82.7
811,54,077,"Preston County, West Virginia",0,6.3,93.5,10.1,82.1,7.2,81.2
812,54,079,"Putnam County, West Virginia",0,10.3,94.0,8.5,89.4,4.3,77.6
813,54,081,"Raleigh County, West Virginia",0,7.2,94.5,16.1,86.1,8.7,79.3
814,54,083,"Randolph County, West Virginia",0,5.6,92.7,11.2,76.9,10.3,80.5
815,54,085,"Ritchie County, West Virginia",0,4.0,92.3,7.8,70.3,4.3,79.8
816,54,087,"Roane County, West Virginia",0,5.7,94.8,17.4,75.3,9.3,78.5
817,54,089,"Summers County, West Virginia",0,6.6,95.7,17.0,72.8,8.2,83.6
818,54,091,"Taylor County, West Virginia",0,6.5,94.4,11.9,88.5,6.1,80.0
819,54,093,"Tucker County, West Virginia",0,8.7,94.6,5.4,59.3,8.1,84.4
820,54,095,"Tyler County, West Virginia",0,5.0,92.0,8.6,67.5,5.2,80.4
821,54,097,"Upshur County, West Virginia",0,6.2,92.3,17.0,83.8,10.6,79.9
822,54,099,"Wayne County, West Virginia",0,7.3,93.5,14.3,78.6,8.8,79.5
823,54,101,"Webster County, West Virginia",0,4.4,94.5,22.8,65.8,16.3,80.0
824,54,103,"Wetzel County, West Virginia",0,4.1,94.3,12.9,73.5,6.3,79.7
825,54,105,"Wirt County, West Virginia",0,4.2,95.9,16.9,76.8,10.8,79.1
826,54,107,"Wood County, West Virginia",0,8.2,93.8,11.4,87.3,8.8,79.0
827,54,109,"Wyoming County, West Virginia",0,4.6,95.5,15.2,79.7,9.2,79.4
828,55,003,"Ashland County, Wisconsin",0,6.1,95.0,11.8,67.1,7.8,78.0
829,08,027,"Custer County, Colorado",0,11.8,89.8,3.6,53.9,1.1,85.2
830,08,029,"Delta County, Colorado",0,7.2,90.4,12.4,82.6,5.1,80.5
831,08,033,"Dolores County, Colorado",0,10.4,94.5,1.8,56.7,2.7,85.1
832,08,035,"Douglas County, Colorado",1,20.7,96.5,1.9,96.5,2.1,74.1
833,08,037,"Eagle County, Colorado",1,15.9,88.1,5.7,58.1,3.0,78.4
834,08,039,"Elbert County, Colorado",1,10.5,93.9,3.3,96.2,1.2,78.7
835,08,041,"El Paso County, Colorado",1,15.3,92.8,6.6,95.0,4.0,76.0
836,08,043,"Fremont County, Colorado",0,6.8,93.2,9.1,87.1,5.0,84.2
837,08,045,"Garfield County, Colorado",1,10.9,82.2,5.0,90.0,3.8,74.7
838,08,047,"Gilpin County, Colorado",1,19.7,94.6,2.6,81.2,4.9,83.8
839,08,049,"Grand County, Colorado",1,14.4,87.1,2.8,37.3,3.7,82.7
840,08,051,"Gunnison County, Colorado",0,16.4,91.4,4.6,57.9,3.6,82.9
841,08,053,"Hinsdale County, Colorado",0,13.6,84.9,6.5,26.1,1.6,85.4
842,08,055,"Huerfano County, Colorado",0,8.2,91.9,15.7,57.7,8.6,84.4
843,08,057,"Jackson County, Colorado",0,9.1,91.0,4.3,48.3,3.3,86.4
844,08,059,"Jefferson County, Colorado",1,16.8,94.7,3.7,96.3,3.8,80.3
845,08,061,"Kiowa County, Colorado",0,5.6,96.9,10.8,79.7,2.6,71.8
846,08,063,"Kit Carson County, Colorado",0,7.2,89.6,4.9,84.9,6.6,74.9
847,08,065,"Lake County, Colorado",1,11.9,84.9,8.4,72.3,8.0,83.8
848,08,067,"La Plata County, Colorado",1,16.2,91.0,6.5,79.6,2.0,81.3
849,08,069,"Larimer County, Colorado",1,19.6,94.0,4.7,92.8,4.1,80.5
850,08,071,"Las Animas County, Colorado",0,7.3,92.6,13.0,79.0,9.6,81.7
851,08,073,"Lincoln County, Colorado",0,3.2,94.7,6.9,77.7,7.0,79.9
852,08,075,"Logan County, Colorado",0,7.2,90.3,6.9,92.0,6.3,82.0
853,08,077,"Mesa County, Colorado",0,9.3,90.6,8.5,93.0,5.3,78.4
854,08,081,"Moffat County, Colorado",0,6.8,86.9,14.1,84.2,5.2,74.2
855,08,083,"Montezuma County, Colorado",0,10.4,87.3,7.4,86.1,4.7,78.3
856,08,087,"Morgan County, Colorado",0,5.0,90.3,7.7,92.0,5.3,74.1
857,08,091,"Ouray County, Colorado",1,18.9,88.6,2.7,70.0,1.6,85.3
858,08,093,"Park County, Colorado",1,9.7,90.6,3.4,49.7,0.8,84.6
859,08,097,"Pitkin County, Colorado",1,18.2,91.3,1.6,53.6,4.0,83.6
860,08,099,"Prowers County, Colorado",0,7.7,89.2,13.4,82.5,8.3,74.5
861,08,103,"Rio Blanco County, Colorado",0,7.4,88.7,10.1,75.1,2.7,76.2
862,08,105,"Rio Grande County, Colorado",0,8.7,88.5,7.5,69.3,8.7,77.2
863,08,109,"Saguache County, Colorado",0,9.8,88.7,11.7,70.8,4.0,78.4
864,08,113,"San Miguel County, Colorado",1,15.1,90.4,4.0,53.3,4.6,82.8
865,08,115,"Sedgwick County, Colorado",0,7.0,90.2,16.5,81.1,4.8,73.6
866,08,119,"Teller County, Colorado",0,15.0,91.8,4.3,78.8,1.2,82.8
867,08,121,"Washington County, Colorado",0,6.3,95.9,9.3,86.9,4.3,78.0
868,08,125,"Yuma County, Colorado",0,7.2,88.1,8.5,91.4,3.4,73.4
869,10,003,"New Castle County, Delaware",1,15.6,94.9,6.8,93.4,6.7,78.5
870,10,005,"Sussex County, Delaware",0,12.4,93.6,7.6,66.8,3.4,81.4
871,30,003,"Big Horn County, Montana",0,6.6,72.3,22.9,76.7,4.7,66.3
872,30,005,"Blaine County, Montana",0,6.0,84.7,25.6,84.2,9.1,70.1
873,30,009,"Carbon County, Montana",0,11.3,94.3,6.2,68.8,2.5,82.2
874,30,011,"Carter County, Montana",0,3.3,83.5,11.8,79.7,6.6,80.8
875,30,015,"Chouteau County, Montana",0,5.7,92.8,13.2,78.4,6.3,77.1
876,30,019,"Daniels County, Montana",0,5.9,95.9,6.9,72.5,4.3,79.0
877,30,021,"Dawson County, Montana",0,7.5,96.6,6.6,87.5,5.1,79.1
878,30,025,"Fallon County, Montana",1,4.3,92.5,10.3,79.7,6.7,73.8
879,30,027,"Fergus County, Montana",0,7.0,89.2,9.5,85.7,8.9,79.0
880,30,031,"Gallatin County, Montana",1,18.4,92.6,4.1,88.8,2.8,80.2
881,30,033,"Garfield County, Montana",0,4.2,85.1,4.0,56.0,0.5,77.5
882,30,037,"Golden Valley County, Montana",0,5.6,90.0,11.0,73.8,2.2,82.6
883,30,041,"Hill County, Montana",0,6.3,94.7,13.0,88.1,5.3,72.2
884,30,043,"Jefferson County, Montana",1,10.9,94.0,2.4,86.8,2.7,79.0
885,30,047,"Lake County, Montana",0,10.6,86.4,11.2,70.2,4.1,76.5
886,30,049,"Lewis and Clark County, Montana",1,16.0,94.8,6.5,89.7,5.0,78.5
887,30,053,"Lincoln County, Montana",0,5.3,90.5,9.9,74.3,3.6,81.6
888,12,107,"Putnam County, Florida",0,4.5,83.6,15.9,79.5,7.6,78.6
889,12,109,"St. Johns County, Florida",1,16.9,92.1,4.7,81.8,2.2,78.2
890,12,111,"St. Lucie County, Florida",0,7.6,86.3,9.0,82.4,4.4,80.2
891,12,113,"Santa Rosa County, Florida",1,9.8,89.1,7.6,90.0,3.0,78.0
892,12,115,"Sarasota County, Florida",0,15.7,89.1,5.3,77.3,4.9,85.8
893,12,117,"Seminole County, Florida",1,14.0,90.6,7.2,92.7,3.6,79.0
894,12,119,"Sumter County, Florida",0,14.0,94.3,5.6,81.3,3.2,92.7
895,12,121,"Suwannee County, Florida",0,6.8,87.3,7.2,77.8,7.7,78.5
896,12,123,"Taylor County, Florida",0,4.1,92.2,17.1,64.4,7.3,80.7
897,12,125,"Union County, Florida",0,3.6,90.0,13.1,86.7,4.6,81.5
898,12,127,"Volusia County, Florida",0,8.3,88.7,8.2,84.0,5.7,82.4
899,12,129,"Wakulla County, Florida",1,7.1,91.6,5.2,83.2,2.0,79.1
900,12,131,"Walton County, Florida",1,10.2,85.6,8.4,53.4,4.6,79.6
901,12,133,"Washington County, Florida",0,4.1,84.1,18.9,82.5,3.6,80.6
902,31,001,"Adams County, Nebraska",0,9.8,93.9,7.8,91.5,5.6,76.1
903,31,003,"Antelope County, Nebraska",0,5.1,93.2,6.5,81.6,3.2,76.3
904,31,007,"Banner County, Nebraska",0,8.4,96.0,2.4,60.9,0.9,75.2
905,31,009,"Blaine County, Nebraska",0,9.8,88.2,1.4,67.1,0.4,81.2
906,31,013,"Box Butte County, Nebraska",0,3.4,92.8,8.9,84.6,6.1,75.1
907,31,015,"Boyd County, Nebraska",0,5.5,91.5,5.5,64.2,2.5,82.3
908,31,019,"Buffalo County, Nebraska",0,11.6,92.2,6.1,92.1,4.8,76.6
909,31,021,"Burt County, Nebraska",0,4.8,87.9,8.3,83.0,4.7,77.7
910,31,025,"Cass County, Nebraska",1,9.7,93.9,3.8,86.6,2.7,76.1
911,31,027,"Cedar County, Nebraska",0,6.7,94.1,4.0,83.4,2.5,74.6
912,31,031,"Cherry County, Nebraska",0,6.4,92.4,7.3,75.2,5.4,76.7
913,31,033,"Cheyenne County, Nebraska",0,6.2,93.0,7.2,87.9,5.5,77.0
914,31,037,"Colfax County, Nebraska",0,4.3,90.1,6.4,88.6,2.9,69.8
915,31,041,"Custer County, Nebraska",0,6.5,92.6,7.5,85.2,4.0,76.1
916,31,043,"Dakota County, Nebraska",0,4.0,89.7,10.8,93.4,7.3,71.0
917,31,047,"Dawson County, Nebraska",0,4.1,89.2,9.6,87.2,5.4,72.6
918,31,049,"Deuel County, Nebraska",0,5.2,85.4,4.8,78.5,2.6,80.8
919,31,053,"Dodge County, Nebraska",0,7.2,91.2,6.8,90.9,6.8,75.8
920,31,055,"Douglas County, Nebraska",1,14.2,90.6,7.0,93.5,7.0,74.4
921,31,059,"Fillmore County, Nebraska",0,7.9,94.9,5.6,84.8,2.5,80.0
922,31,061,"Franklin County, Nebraska",0,5.9,93.6,12.7,77.7,2.9,81.4
923,31,065,"Furnas County, Nebraska",0,4.7,92.6,5.0,77.2,3.4,77.8
924,31,067,"Gage County, Nebraska",0,5.7,94.2,7.4,86.5,6.9,77.3
925,31,071,"Garfield County, Nebraska",0,4.4,96.3,6.1,76.0,1.5,78.3
926,31,073,"Gosper County, Nebraska",1,8.3,94.0,4.3,68.4,1.8,81.4
927,31,077,"Greeley County, Nebraska",0,5.0,94.1,10.0,79.5,3.0,77.3
928,31,079,"Hall County, Nebraska",0,6.8,88.2,8.6,93.9,4.7,72.5
929,31,083,"Harlan County, Nebraska",0,4.8,93.6,6.1,64.9,1.5,77.6
930,31,085,"Hayes County, Nebraska",0,1.5,93.4,6.8,74.1,3.3,78.7
931,31,089,"Holt County, Nebraska",0,6.5,94.1,4.2,83.4,3.7,75.4
932,31,091,"Hooker County, Nebraska",0,2.9,87.8,7.1,70.5,6.6,80.2
933,31,095,"Jefferson County, Nebraska",0,4.1,92.0,7.9,83.2,6.0,78.9
934,31,097,"Johnson County, Nebraska",0,5.5,94.0,5.9,84.6,6.8,81.2
935,31,101,"Keith County, Nebraska",0,5.6,91.6,8.8,70.5,5.9,79.8
936,31,103,"Keya Paha County, Nebraska",0,8.7,95.0,5.3,65.5,0.0,76.3
937,12,105,"Polk County, Florida",0,7.1,87.0,11.5,80.1,5.4,77.9
938,31,107,"Knox County, Nebraska",0,6.0,93.8,5.8,73.0,4.5,75.9
939,31,109,"Lancaster County, Nebraska",0,14.9,92.7,6.8,95.2,5.2,77.2
940,31,113,"Logan County, Nebraska",0,1.6,90.6,8.2,79.0,0.0,71.4
941,31,115,"Loup County, Nebraska",0,4.4,93.2,3.4,63.6,2.2,81.2
942,31,119,"Madison County, Nebraska",0,7.3,91.7,8.8,92.1,6.5,74.7
943,31,121,"Merrick County, Nebraska",0,4.4,92.2,7.7,86.9,5.8,77.8
944,31,125,"Nance County, Nebraska",0,7.8,94.9,7.1,81.8,2.5,77.9
945,31,129,"Nuckolls County, Nebraska",0,7.2,92.3,4.9,75.4,5.1,79.7
946,31,131,"Otoe County, Nebraska",0,8.2,93.9,7.7,90.4,5.8,75.8
947,55,005,"Barron County, Wisconsin",0,6.7,92.4,7.7,78.7,5.9,78.3
948,55,009,"Brown County, Wisconsin",0,9.1,94.8,7.0,96.0,5.4,76.2
949,55,011,"Buffalo County, Wisconsin",0,5.9,94.1,5.4,84.2,4.7,79.6
950,55,015,"Calumet County, Wisconsin",1,7.5,96.8,3.9,95.3,3.1,76.2
951,55,017,"Chippewa County, Wisconsin",0,6.7,94.8,6.8,91.0,3.9,77.9
952,55,021,"Columbia County, Wisconsin",1,7.7,94.8,4.2,90.5,4.0,78.7
953,55,023,"Crawford County, Wisconsin",0,5.7,93.0,9.0,74.2,7.1,80.1
954,55,027,"Dodge County, Wisconsin",0,5.5,96.1,5.1,92.3,5.4,80.2
955,55,029,"Door County, Wisconsin",0,11.7,96.1,5.0,53.7,3.8,83.7
956,55,033,"Dunn County, Wisconsin",0,10.3,93.2,5.4,92.2,4.7,80.4
957,55,035,"Eau Claire County, Wisconsin",0,11.2,92.8,5.0,93.7,6.5,79.7
958,55,039,"Fond du Lac County, Wisconsin",0,8.2,95.8,5.5,92.4,5.9,78.6
959,55,041,"Forest County, Wisconsin",0,4.5,91.0,11.7,42.5,4.6,80.2
960,55,045,"Green County, Wisconsin",1,7.3,95.6,5.7,94.7,4.8,77.9
961,55,047,"Green Lake County, Wisconsin",0,6.4,91.7,6.9,74.6,8.4,77.8
962,55,051,"Iron County, Wisconsin",0,5.7,94.4,9.0,46.9,5.5,85.3
963,55,053,"Jackson County, Wisconsin",0,6.0,91.3,7.6,82.8,4.9,78.2
964,55,057,"Juneau County, Wisconsin",0,4.6,93.4,9.4,70.8,3.2,79.9
965,55,059,"Kenosha County, Wisconsin",1,10.0,93.3,8.1,91.3,5.5,77.2
966,55,063,"La Crosse County, Wisconsin",0,13.5,95.6,4.1,94.9,6.7,80.2
967,55,065,"Lafayette County, Wisconsin",0,5.9,91.1,9.2,92.5,5.1,75.8
968,55,069,"Lincoln County, Wisconsin",0,5.7,96.2,5.0,73.5,5.6,81.6
969,55,071,"Manitowoc County, Wisconsin",0,6.6,95.9,6.0,91.7,6.5,79.4
970,55,075,"Marinette County, Wisconsin",0,5.5,95.1,7.6,61.0,6.6,81.1
971,55,077,"Marquette County, Wisconsin",0,4.1,93.9,6.3,67.7,4.5,80.6
972,55,079,"Milwaukee County, Wisconsin",0,11.3,92.8,13.4,91.5,13.2,76.0
973,55,081,"Monroe County, Wisconsin",0,6.5,91.0,6.6,90.1,6.9,74.7
974,55,083,"Oconto County, Wisconsin",0,4.2,96.0,5.6,66.9,3.3,79.9
975,55,087,"Outagamie County, Wisconsin",1,9.1,95.2,5.2,96.2,4.0,76.5
976,55,089,"Ozaukee County, Wisconsin",1,19.1,97.3,2.8,95.9,3.2,78.7
977,55,093,"Pierce County, Wisconsin",1,10.2,95.8,2.9,94.7,3.7,79.3
978,55,095,"Polk County, Wisconsin",0,6.9,94.2,6.2,75.2,3.3,79.1
979,55,099,"Price County, Wisconsin",0,4.5,94.5,8.8,59.5,5.1,83.0
980,55,101,"Racine County, Wisconsin",0,8.8,95.1,8.6,93.6,6.3,76.8
981,55,105,"Rock County, Wisconsin",0,7.5,94.3,8.8,94.2,6.1,76.8
982,55,107,"Rusk County, Wisconsin",0,5.1,92.6,7.1,69.5,4.4,79.6
983,55,111,"Sauk County, Wisconsin",0,7.2,93.6,6.0,87.6,5.3,77.2
984,55,113,"Sawyer County, Wisconsin",0,8.8,92.4,11.9,47.8,4.5,81.2
985,55,115,"Shawano County, Wisconsin",0,5.2,93.4,7.8,81.8,4.4,78.5
986,55,117,"Sheboygan County, Wisconsin",0,7.8,95.9,3.8,93.2,5.4,77.9
987,55,119,"Taylor County, Wisconsin",0,5.5,92.5,5.2,80.2,6.1,76.5
988,55,121,"Trempealeau County, Wisconsin",0,5.6,92.3,3.7,91.9,5.0,75.0
989,55,123,"Vernon County, Wisconsin",0,7.8,85.9,9.3,85.7,8.2,74.0
990,55,125,"Vilas County, Wisconsin",0,9.8,93.2,7.1,41.7,4.0,83.5
991,55,127,"Walworth County, Wisconsin",1,10.7,93.6,4.4,78.7,3.9,79.3
992,55,129,"Washburn County, Wisconsin",0,6.3,94.0,7.6,54.6,3.2,81.2
993,55,131,"Washington County, Wisconsin",1,9.8,96.3,2.9,95.9,3.2,78.1
994,55,133,"Waukesha County, Wisconsin",1,15.1,96.7,3.2,95.8,3.5,78.5
995,55,135,"Waupaca County, Wisconsin",0,5.9,93.7,6.5,87.0,4.2,79.6
996,55,137,"Waushara County, Wisconsin",0,5.7,92.3,6.7,66.3,5.6,81.7
997,55,139,"Winnebago County, Wisconsin",0,8.4,95.4,5.6,93.6,6.0,79.5
998,55,141,"Wood County, Wisconsin",0,7.7,95.5,6.8,92.8,5.2,78.4
999,56,001,"Albany County, Wyoming",0,25.5,91.5,6.8,83.1,5.4,84.0
1000,56,003,"Big Horn County, Wyoming",0,6.6,86.4,6.3,80.6,3.2,74.5
1001,56,005,"Campbell County, Wyoming",1,6.5,88.4,10.4,86.1,3.9,72.6
1002,56,007,"Carbon County, Wyoming",0,4.7,87.6,9.7,70.7,3.1,76.9
1003,56,009,"Converse County, Wyoming",1,8.6,90.8,5.3,81.6,1.9,75.1
1004,56,011,"Crook County, Wyoming",1,4.8,91.7,5.1,77.2,1.6,75.5
1005,56,013,"Fremont County, Wyoming",0,9.7,80.7,8.8,82.3,5.2,74.8
1006,30,055,"McCone County, Montana",0,3.0,93.9,2.9,72.2,0.0,79.2
1007,30,059,"Meagher County, Montana",0,5.8,90.3,14.9,56.5,0.4,81.6
1008,30,061,"Mineral County, Montana",0,5.0,91.8,11.2,76.9,3.4,81.0
1009,30,065,"Musselshell County, Montana",0,6.2,92.7,10.1,81.2,6.5,80.8
1010,30,069,"Petroleum County, Montana",0,4.8,94.4,8.9,71.1,0.0,81.7
1011,30,071,"Phillips County, Montana",0,6.7,87.9,3.8,74.5,3.4,76.6
1012,30,075,"Powder River County, Montana",0,7.4,88.8,12.2,72.3,2.3,84.6
1013,30,077,"Powell County, Montana",0,6.5,92.7,7.2,77.4,4.3,86.5
1014,30,079,"Prairie County, Montana",0,10.6,96.1,8.9,75.5,3.0,76.9
1015,30,081,"Ravalli County, Montana",0,10.4,90.5,7.1,89.9,3.5,80.9
1016,30,083,"Richland County, Montana",0,4.6,93.2,3.1,83.8,7.9,74.4
1017,30,085,"Roosevelt County, Montana",0,4.6,72.8,26.5,78.4,11.1,66.4
1018,30,087,"Rosebud County, Montana",0,6.5,83.4,11.0,78.0,5.7,72.5
1019,30,089,"Sanders County, Montana",0,3.7,90.3,10.0,78.1,4.2,82.4
1020,30,091,"Sheridan County, Montana",0,8.1,91.5,7.7,73.5,5.2,78.9
1021,30,093,"Silver Bow County, Montana",0,7.8,93.7,9.9,86.8,8.5,79.6
1022,30,095,"Stillwater County, Montana",1,7.6,95.8,3.0,79.0,3.2,78.6
1023,30,097,"Sweet Grass County, Montana",0,5.4,93.7,3.7,71.4,4.2,79.2
1024,30,099,"Teton County, Montana",0,6.7,90.8,6.3,85.4,4.0,75.6
1025,30,101,"Toole County, Montana",0,5.8,89.0,3.8,76.5,11.4,80.9
1026,30,103,"Treasure County, Montana",0,4.1,93.8,7.3,69.7,5.4,88.4
1027,30,105,"Valley County, Montana",0,3.6,90.5,8.5,68.1,4.3,77.3
1028,30,107,"Wheatland County, Montana",0,4.6,86.2,17.2,72.5,5.6,79.3
1029,30,109,"Wibaux County, Montana",0,4.8,92.0,7.9,78.6,1.7,74.7
1030,30,111,"Yellowstone County, Montana",0,10.1,93.9,6.9,93.8,5.6,76.6
1031,13,001,"Appling County, Georgia",0,4.7,87.7,19.4,77.4,8.2,75.2
1032,13,003,"Atkinson County, Georgia",0,6.6,79.1,19.9,84.1,5.0,73.3
1033,13,005,"Bacon County, Georgia",0,4.9,80.9,17.5,77.7,7.7,74.4
1034,13,007,"Baker County, Georgia",0,10.7,86.4,12.7,78.7,7.6,83.0
1035,13,011,"Banks County, Georgia",0,5.8,86.4,13.0,89.0,2.9,77.1
1036,13,013,"Barrow County, Georgia",0,7.8,84.7,10.6,93.9,3.6,74.0
1037,13,017,"Ben Hill County, Georgia",0,3.4,79.9,25.5,82.5,9.5,75.2
1038,13,021,"Bibb County, Georgia",0,11.8,87.9,19.3,82.9,12.0,75.7
1039,13,023,"Bleckley County, Georgia",0,8.0,89.6,14.6,79.8,1.7,80.3
1040,13,027,"Brooks County, Georgia",0,4.6,84.6,20.2,81.8,5.2,78.0
1041,13,029,"Bryan County, Georgia",1,12.0,90.1,8.8,91.4,3.7,70.6
1042,13,033,"Burke County, Georgia",0,4.4,89.9,14.0,78.7,9.6,74.0
1043,13,035,"Butts County, Georgia",0,3.3,89.5,15.7,88.2,4.0,79.9
1044,13,039,"Camden County, Georgia",0,8.2,89.2,13.5,88.5,5.8,75.8
1045,13,045,"Carroll County, Georgia",0,7.6,88.1,11.9,92.3,3.9,76.2
1046,13,047,"Catoosa County, Georgia",0,7.4,89.3,7.2,91.2,4.6,77.3
1047,13,051,"Chatham County, Georgia",0,13.6,86.0,10.2,87.0,7.7,78.8
1048,13,053,"Chattahoochee County, Georgia",0,8.9,95.1,17.8,76.3,5.0,79.1
1049,13,057,"Cherokee County, Georgia",1,10.9,89.0,5.0,95.5,2.6,75.6
1050,13,059,"Clarke County, Georgia",0,23.0,87.6,13.4,94.1,8.7,82.7
1051,13,063,"Clayton County, Georgia",0,6.5,81.7,13.7,91.4,7.5,72.1
1052,13,067,"Cobb County, Georgia",1,17.6,87.8,5.5,93.7,3.6,76.4
1053,13,069,"Coffee County, Georgia",0,4.6,84.4,17.5,85.5,7.3,75.5
1054,13,073,"Columbia County, Georgia",1,14.6,91.6,4.6,82.2,2.6,74.7
1055,13,075,"Cook County, Georgia",0,6.2,81.1,16.3,83.2,7.2,74.5
1056,13,079,"Crawford County, Georgia",0,5.4,87.9,13.8,85.0,7.2,79.5
1057,13,081,"Crisp County, Georgia",0,6.0,81.1,23.8,78.4,14.2,76.0
1058,13,085,"Dawson County, Georgia",1,11.7,86.8,6.9,80.6,1.3,80.0
1059,13,089,"DeKalb County, Georgia",1,19.7,86.7,10.3,90.3,8.5,76.8
1060,13,091,"Dodge County, Georgia",0,5.0,89.4,15.7,76.3,6.7,80.7
1061,13,095,"Dougherty County, Georgia",0,9.6,84.3,22.2,84.4,12.2,76.2
1062,13,097,"Douglas County, Georgia",1,10.3,87.0,8.5,93.9,3.4,74.1
1063,13,101,"Echols County, Georgia",0,2.2,74.7,19.7,83.6,2.7,76.0
1064,13,105,"Elbert County, Georgia",0,4.1,86.8,17.8,79.8,8.6,78.2
1065,31,133,"Pawnee County, Nebraska",0,6.2,84.8,13.0,74.8,11.4,78.4
1066,31,135,"Perkins County, Nebraska",0,4.6,94.7,4.6,83.0,4.7,75.2
1067,31,137,"Phelps County, Nebraska",0,7.5,94.6,9.4,91.4,3.0,76.1
1068,31,139,"Pierce County, Nebraska",0,5.5,93.8,6.6,91.2,4.5,75.4
1069,31,141,"Platte County, Nebraska",0,7.9,90.6,5.1,94.8,5.9,73.8
1070,31,143,"Polk County, Nebraska",0,4.2,87.8,5.7,75.1,3.5,77.3
1071,31,145,"Red Willow County, Nebraska",0,6.5,91.1,5.6,84.6,6.1,76.2
1072,31,147,"Richardson County, Nebraska",0,5.6,90.2,5.7,84.0,6.3,78.8
1073,31,149,"Rock County, Nebraska",0,6.9,89.8,5.9,66.7,4.1,78.3
1074,31,151,"Saline County, Nebraska",0,5.1,88.3,9.7,90.0,1.5,75.4
1075,31,153,"Sarpy County, Nebraska",1,14.3,94.3,3.9,96.0,3.2,72.6
1076,31,155,"Saunders County, Nebraska",1,8.2,96.0,3.3,87.2,3.4,75.8
1077,31,157,"Scotts Bluff County, Nebraska",0,6.9,90.7,9.5,89.5,5.4,75.2
1078,31,159,"Seward County, Nebraska",1,9.1,94.5,4.1,93.6,4.2,76.7
1079,31,161,"Sheridan County, Nebraska",0,5.1,86.5,9.3,79.2,6.3,77.6
1080,31,163,"Sherman County, Nebraska",0,6.8,91.0,6.9,72.6,2.9,79.8
